%time,field.header.seq,field.header.stamp,field.header.frame_id,field.orientation.x,field.orientation.y,field.orientation.z,field.orientation.w,field.orientation_covariance0,field.orientation_covariance1,field.orientation_covariance2,field.orientation_covariance3,field.orientation_covariance4,field.orientation_covariance5,field.orientation_covariance6,field.orientation_covariance7,field.orientation_covariance8,field.angular_velocity.x,field.angular_velocity.y,field.angular_velocity.z,field.angular_velocity_covariance0,field.angular_velocity_covariance1,field.angular_velocity_covariance2,field.angular_velocity_covariance3,field.angular_velocity_covariance4,field.angular_velocity_covariance5,field.angular_velocity_covariance6,field.angular_velocity_covariance7,field.angular_velocity_covariance8,field.linear_acceleration.x,field.linear_acceleration.y,field.linear_acceleration.z,field.linear_acceleration_covariance0,field.linear_acceleration_covariance1,field.linear_acceleration_covariance2,field.linear_acceleration_covariance3,field.linear_acceleration_covariance4,field.linear_acceleration_covariance5,field.linear_acceleration_covariance6,field.linear_acceleration_covariance7,field.linear_acceleration_covariance8,dt,ux,uz,sx,sz
5664745100,771939,1.64454094208853E+018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.343232750893,-9.61051654816,0.666852176189,0,0,0,0,0,0,0,0,0,0.002013696,0.000691166417542,0.001342837559783,2.08769857550868E-06,4.05609993417744E-06
5666715100,771940,1.64454094209054E+018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38245934248,-9.58109664917,0.725692093372,0,0,0,0,0,0,0,0,0,0.002016256,0.000771135944031,0.001463181037414,2.33221121095333E-06,4.42522131865787E-06
5668825500,771941,1.64454094209256E+018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38245934248,-9.61051654816,0.725692093372,0,0,0,0,0,0,0,0,0,0.002015744,0.000770940124848,0.001462809483062,2.33102689653243E-06,4.42297415793814E-06
5670709400,771942,1.64454094209457E+018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.402072638273,-9.61051654816,0.725692093372,0,0,0,0,0,0,0,0,0,0.002013696,0.0008096520634,0.001461323265655,2.44558968218985E-06,4.41399122213408E-06
5672678100,771943,1.64454094209659E+018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.402072638273,-9.66935634613,0.686465501785,0,0,0,0,0,0,0,0,0,0.002016,0.000810578438758,0.001383914451599,2.4511891988053E-06,4.18495730163405E-06
5674857500,771944,1.6445409420986E+018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.402072638273,-9.62032318115,0.764918684959,0,0,0,0,0,0,0,0,0,0.002013952,0.000809754993995,0.001540509515411,2.44621153449989E-06,4.65376832937016E-06
5677012500,771945,1.64454094210062E+018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38245934248,-9.64974308014,0.686465501785,0,0,0,0,0,0,0,0,0,0.002013952,0.000770254757706,0.001382508570251,2.32688416468812E-06,4.17645885011092E-06
5679264700,771946,1.64454094210263E+018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.362846046686,-9.62032318115,0.696272134781,0,0,0,0,0,0,0,0,0,0.002016,0.000731497630119,0.001403684623719,2.21204883347978E-06,4.24474230212473E-06
5681153500,771947,1.64454094210465E+018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38245934248,-9.58109664917,0.774725317955,0,0,0,0,0,0,0,0,0,0.002013696,0.000770156848115,0.001560061273865,2.32629264663149E-06,4.71223372040441E-06
5683456300,771948,1.64454094210666E+018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38245934248,-9.61051654816,0.686465501785,0,0,0,0,0,0,0,0,0,0.002013696,0.000770156848115,0.001382332835082,2.32629264663149E-06,4.17539715101128E-06
5684954700,771949,1.64454094210868E+018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.343232750893,-9.62032318115,0.735498726368,0,0,0,0,0,0,0,0,0,0.002016256,0.000692045093385,0.001482953720032,2.09301010771064E-06,4.48502150360477E-06
5686981300,771950,1.64454094211069E+018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38245934248,-9.62032318115,0.637432217598,0,0,0,0,0,0,0,0,0,0.002013952,0.000770254757706,0.001283757889496,2.32688416468812E-06,3.87814015359915E-06
5689100000,771951,1.6445409421127E+018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38245934248,-9.61051654816,0.696272134781,0,0,0,0,0,0,0,0,0,0.00201344,0.000770058938523,0.001401902167053,2.32570120376942E-06,4.23396884884817E-06
5691057400,771952,1.64454094211472E+018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38245934248,-9.64974308014,0.696272134781,0,0,0,0,0,0,0,0,0,0.002016,0.00077103803444,0.001403684623719,2.33161901614559E-06,4.24474230212473E-06
5692892000,771953,1.64454094211673E+018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.402072638273,-9.62032318115,0.696272134781,0,0,0,0,0,0,0,0,0,0.00201344,0.000809549132804,0.001401902167053,2.4449679089305E-06,4.23396884884817E-06
5694956200,771954,1.64454094211875E+018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.402072638273,-9.64974308014,0.686465501785,0,0,0,0,0,0,0,0,0,0.002016768,0.000810887230545,0.001384441657104,2.45305712725634E-06,4.18814644787127E-06
5697069300,771955,1.64454094212076E+018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.362846046686,-9.64974308014,0.686465501785,0,0,0,0,0,0,0,0,0,0.002013952,0.000730754521415,0.001382508570251,2.20755679487027E-06,4.17645885011092E-06
5699450300,771956,1.64454094212278E+018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38245934248,-9.58109664917,0.666852176189,0,0,0,0,0,0,0,0,0,0.002015744,0.000770940124848,0.00134420327304,2.33102689653243E-06,4.06435452361587E-06
5700953500,771957,1.64454094212479E+018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.343232750893,-9.62032318115,0.627625584602,0,0,0,0,0,0,0,0,0,0.002013696,0.000691166417542,0.001263847129211,2.08769857550868E-06,3.81750586305463E-06
5702971000,771958,1.64454094212681E+018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.402072638273,-9.64974308014,0.686465501785,0,0,0,0,0,0,0,0,0,0.002016,0.000810578438758,0.001383914451599,2.4511891988053E-06,4.18495730163405E-06
5705304000,771959,1.64454094212882E+018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38245934248,-9.61051654816,0.686465501785,0,0,0,0,0,0,0,0,0,0.002014208,0.000770352667298,0.001382684305419,2.32747575793932E-06,4.17752068417518E-06
5707090800,771960,1.64454094213084E+018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.362846046686,-9.64974308014,0.637432217598,0,0,0,0,0,0,0,0,0,0.002015232,0.000731218964355,0.001284573802734,2.21036378396295E-06,3.88307135044823E-06
5709588800,771961,1.64454094213285E+018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.402072638273,-9.61051654816,0.686465501785,0,0,0,0,0,0,0,0,0,0.002014208,0.000809857924591,0.001382684305419,2.44683346586062E-06,4.17752068417518E-06
5711435900,771962,1.64454094213487E+018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38245934248,-9.62032318115,0.666852176189,0,0,0,0,0,0,0,0,0,0.002015744,0.000770940124848,0.00134420327304,2.33102689653243E-06,4.06435452361587E-06
5713405500,771963,1.64454094213688E+018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.402072638273,-9.61051654816,0.686465501785,0,0,0,0,0,0,0,0,0,0.002013952,0.000809754993995,0.001382508570251,2.44621153449989E-06,4.17645885011092E-06
5715018800,771964,1.6445409421389E+018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.402072638273,-9.62032318115,0.637432217598,0,0,0,0,0,0,0,0,0,0.002016,0.000810578438758,0.001285063350678,2.4511891988053E-06,3.88603157244897E-06
5717195200,771965,1.64454094214091E+018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38245934248,-9.64974308014,0.686465501785,0,0,0,0,0,0,0,0,0,0.002013696,0.000770156848115,0.001382332835082,2.32629264663149E-06,4.17539715101128E-06
5719302900,771966,1.64454094214293E+018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38245934248,-9.62032318115,0.666852176189,0,0,0,0,0,0,0,0,0,0.002014208,0.000770352667298,0.001343178988097,2.32747575793932E-06,4.05816279488621E-06
5721298400,771967,1.64454094214494E+018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.402072638273,-9.58109664917,0.725692093372,0,0,0,0,0,0,0,0,0,0.002015488,0.000810372577568,0.001462623705886,2.44994430842477E-06,4.42185079159358E-06
5723302600,771968,1.64454094214696E+018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38245934248,-9.58109664917,0.696272134781,0,0,0,0,0,0,0,0,0,0.002014208,0.000770352667298,0.001402436904053,2.32747575793932E-06,4.23719944745808E-06
5725154400,771969,1.64454094214897E+018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.362846046686,-9.62032318115,0.666852176189,0,0,0,0,0,0,0,0,0,0.002013696,0.000730661632827,0.001342837559783,2.20699561106704E-06,4.05609993417744E-06
5727299200,771970,1.64454094215099E+018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.362846046686,-9.62032318115,0.666852176189,0,0,0,0,0,0,0,0,0,0.002016,0.000731497630119,0.001344373987197,2.21204883347978E-06,4.0653869372838E-06
5729180400,771971,1.644540942153E+018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38245934248,-9.61051654816,0.686465501785,0,0,0,0,0,0,0,0,0,0.002014208,0.000770352667298,0.001382684305419,2.32747575793932E-06,4.17752068417518E-06
5731107600,771972,1.64454094215502E+018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.402072638273,-9.57129001617,0.686465501785,0,0,0,0,0,0,0,0,0,0.002015488,0.000810372577568,0.001383562981262,2.44994430842477E-06,4.18283187896561E-06
5733188700,771973,1.64454094215703E+018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.402072638273,-9.64974308014,0.686465501785,0,0,0,0,0,0,0,0,0,0.002014208,0.000809857924591,0.001382684305419,2.44683346586062E-06,4.17752068417518E-06
5735238700,771974,1.64454094215905E+018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.362846046686,-9.62032318115,0.735498726368,0,0,0,0,0,0,0,0,0,0.002016,0.000731497630119,0.001482765432358,2.21204883347978E-06,4.48388266745025E-06
5737218600,771975,1.64454094216106E+018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.402072638273,-9.61051654816,0.666852176189,0,0,0,0,0,0,0,0,0,0.002013696,0.0008096520634,0.001342837559783,2.44558968218985E-06,4.05609993417744E-06
5739305100,771976,1.64454094216307E+018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38245934248,-9.61051654816,0.686465501785,0,0,0,0,0,0,0,0,0,0.002013696,0.000770156848115,0.001382332835082,2.32629264663149E-06,4.17539715101128E-06
5741295200,771977,1.64454094216509E+018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.402072638273,-9.62032318115,0.725692093372,0,0,0,0,0,0,0,0,0,0.002016,0.000810578438758,0.001462995260238,2.4511891988053E-06,4.42409766695957E-06
5743302700,771978,1.6445409421671E+018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.402072638273,-9.62032318115,0.696272134781,0,0,0,0,0,0,0,0,0,0.002014208,0.000809857924591,0.001402436904053,2.44683346586062E-06,4.23719944745808E-06
5745152100,771979,1.64454094216912E+018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.402072638273,-9.62032318115,0.696272134781,0,0,0,0,0,0,0,0,0,0.002015488,0.000810372577568,0.001403328132385,2.44994430842477E-06,4.24258651632805E-06
5747543000,771980,1.64454094217113E+018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.402072638273,-9.64974308014,0.764918684959,0,0,0,0,0,0,0,0,0,0.002013952,0.000809754993995,0.001540509515411,2.44621153449989E-06,4.65376832937016E-06
5749754100,771981,1.64454094217315E+018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.402072638273,-9.58109664917,0.725692093372,0,0,0,0,0,0,0,0,0,0.002013952,0.000809754993995,0.001461509042831,2.44621153449989E-06,4.41511358974054E-06
5751921700,771982,1.64454094217516E+018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38245934248,-9.61051654816,0.725692093372,0,0,0,0,0,0,0,0,0,0.002015744,0.000770940124848,0.001462809483062,2.33102689653243E-06,4.42297415793814E-06
5753898800,771983,1.64454094217718E+018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.402072638273,-9.62032318115,0.696272134781,0,0,0,0,0,0,0,0,0,0.002014208,0.000809857924591,0.001402436904053,2.44683346586062E-06,4.23719944745808E-06
5755502500,771984,1.64454094217919E+018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38245934248,-9.61051654816,0.696272134781,0,0,0,0,0,0,0,0,0,0.002015744,0.000770940124848,0.001403506378052,2.33102689653243E-06,4.24366434078005E-06
5757464800,771985,1.64454094218121E+018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.402072638273,-9.62032318115,0.735498726368,0,0,0,0,0,0,0,0,0,0.002013952,0.000809754993995,0.001481259130966,2.44621153449989E-06,4.47477718399172E-06
5759550700,771986,1.64454094218322E+018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38245934248,-9.64974308014,0.686465501785,0,0,0,0,0,0,0,0,0,0.002013696,0.000770156848115,0.001382332835082,2.32629264663149E-06,4.17539715101128E-06
5761428600,771987,1.64454094218524E+018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38245934248,-9.62032318115,0.735498726368,0,0,0,0,0,0,0,0,0,0.002016,0.00077103803444,0.001482765432358,2.33161901614559E-06,4.48388266745025E-06
5763487900,771988,1.64454094218725E+018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.402072638273,-9.61051654816,0.666852176189,0,0,0,0,0,0,0,0,0,0.002014208,0.000809857924591,0.001343178988097,2.44683346586062E-06,4.05816279488621E-06
5765479300,771989,1.64454094218926E+018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.402072638273,-9.62032318115,0.725692093372,0,0,0,0,0,0,0,0,0,0.002013696,0.0008096520634,0.001461323265655,2.44558968218985E-06,4.41399122213408E-06
5767498400,771990,1.64454094219128E+018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.402072638273,-9.64974308014,0.686465501785,0,0,0,0,0,0,0,0,0,0.002016,0.000810578438758,0.001383914451599,2.4511891988053E-06,4.18495730163405E-06
5769735500,771991,1.64454094219329E+018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.343232750893,-9.61051654816,0.696272134781,0,0,0,0,0,0,0,0,0,0.002013696,0.000691166417542,0.00140208041272,2.08769857550868E-06,4.2350455781588E-06
5771543800,771992,1.64454094219531E+018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38245934248,-9.62032318115,0.725692093372,0,0,0,0,0,0,0,0,0,0.002013952,0.000770254757706,0.001461509042831,2.32688416468812E-06,4.41511358974054E-06
5773559900,771993,1.64454094219732E+018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.402072638273,-9.58109664917,0.696272134781,0,0,0,0,0,0,0,0,0,0.002016256,0.000810681369354,0.001403862869385,2.45181176257162E-06,4.24582040036209E-06
5775426800,771994,1.64454094219934E+018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.402072638273,-9.61051654816,0.774725317955,0,0,0,0,0,0,0,0,0,0.002013696,0.0008096520634,0.001560061273865,2.44558968218985E-06,4.71223372040441E-06
5777589800,771995,1.64454094220135E+018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.402072638273,-9.62032318115,0.735498726368,0,0,0,0,0,0,0,0,0,0.002013696,0.0008096520634,0.001481070843292,2.44558968218985E-06,4.47363964928161E-06
5779850100,771996,1.64454094220337E+018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.402072638273,-9.62032318115,0.696272134781,0,0,0,0,0,0,0,0,0,0.002016,0.000810578438758,0.001403684623719,2.4511891988053E-06,4.24474230212473E-06
5781445700,771997,1.64454094220538E+018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.402072638273,-9.64974308014,0.686465501785,0,0,0,0,0,0,0,0,0,0.002013952,0.000809754993995,0.001382508570251,2.44621153449989E-06,4.17645885011092E-06
5783548100,771998,1.6445409422074E+018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.402072638273,-9.64974308014,0.666852176189,0,0,0,0,0,0,0,0,0,0.002013696,0.0008096520634,0.001342837559783,2.44558968218985E-06,4.05609993417744E-06
5785731300,771999,1.64454094220941E+018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.402072638273,-9.62032318115,0.666852176189,0,0,0,0,0,0,0,0,0,0.002015744,0.000810475508163,0.00134420327304,2.45056671408969E-06,4.06435452361587E-06
5787816600,772000,1.64454094221143E+018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38245934248,-9.62032318115,0.686465501785,0,0,0,0,0,0,0,0,0,0.002014208,0.000770352667298,0.001382684305419,2.32747575793932E-06,4.17752068417518E-06
5789772600,772001,1.64454094221344E+018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.402072638273,-9.62032318115,0.696272134781,0,0,0,0,0,0,0,0,0,0.002016,0.000810578438758,0.001403684623719,2.4511891988053E-06,4.24474230212473E-06
5791774500,772002,1.64454094221545E+018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.402072638273,-9.62032318115,0.725692093372,0,0,0,0,0,0,0,0,0,0.002013696,0.0008096520634,0.001461323265655,2.44558968218985E-06,4.41399122213408E-06
5793700600,772003,1.64454094221747E+018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38245934248,-9.61051654816,0.696272134781,0,0,0,0,0,0,0,0,0,0.002015744,0.000770940124848,0.001403506378052,2.33102689653243E-06,4.24366434078005E-06
5795736000,772004,1.64454094221948E+018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38245934248,-9.61051654816,0.666852176189,0,0,0,0,0,0,0,0,0,0.002013952,0.000770254757706,0.00134300827394,2.32688416468812E-06,4.05713129897759E-06
5797763200,772005,1.6445409422215E+018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38245934248,-9.66935634613,0.735498726368,0,0,0,0,0,0,0,0,0,0.002014208,0.000770352667298,0.00148144741864,2.32747575793932E-06,4.47591486330677E-06
5799766900,772006,1.64454094222351E+018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.362846046686,-9.61051654816,0.666852176189,0,0,0,0,0,0,0,0,0,0.002015232,0.000731218964355,0.001343861844726,2.21036378396295E-06,4.06229008960543E-06
5801747100,772007,1.64454094222553E+018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.362846046686,-9.64974308014,0.666852176189,0,0,0,0,0,0,0,0,0,0.002014208,0.000730847410003,0.001343178988097,2.20811805001193E-06,4.05816279488621E-06
5803833900,772008,1.64454094222754E+018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38245934248,-9.64974308014,0.637432217598,0,0,0,0,0,0,0,0,0,0.002014208,0.000770352667298,0.001283921072144,2.32747575793932E-06,3.87912614232042E-06
5805775400,772009,1.64454094222956E+018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.343232750893,-9.64974308014,0.637432217598,0,0,0,0,0,0,0,0,0,0.002015744,0.000691869358216,0.00128490016803,2.09194726141181E-06,3.88504470645778E-06
5807805000,772010,1.64454094223157E+018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.402072638273,-9.61051654816,0.696272134781,0,0,0,0,0,0,0,0,0,0.002013696,0.0008096520634,0.00140208041272,2.44558968218985E-06,4.2350455781588E-06
5809759100,772011,1.64454094223359E+018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.402072638273,-9.61051654816,0.666852176189,0,0,0,0,0,0,0,0,0,0.002016256,0.000810681369354,0.001344544701354,2.45181176257162E-06,4.06641948206021E-06
5811617100,772012,1.6445409422356E+018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38245934248,-9.64974308014,0.666852176189,0,0,0,0,0,0,0,0,0,0.002013696,0.000770156848115,0.001342837559783,2.32629264663149E-06,4.05609993417744E-06
5813725800,772013,1.64454094223762E+018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.402072638273,-9.62032318115,0.666852176189,0,0,0,0,0,0,0,0,0,0.002014208,0.000809857924591,0.001343178988097,2.44683346586062E-06,4.05816279488621E-06
5815702000,772014,1.64454094223963E+018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.402072638273,-9.61051654816,0.696272134781,0,0,0,0,0,0,0,0,0,0.002015488,0.000810372577568,0.001403328132385,2.44994430842477E-06,4.24258651632805E-06
5818165200,772015,1.64454094224165E+018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38245934248,-9.64974308014,0.686465501785,0,0,0,0,0,0,0,0,0,0.002014208,0.000770352667298,0.001382684305419,2.32747575793932E-06,4.17752068417518E-06
5819685900,772016,1.64454094224366E+018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.343232750893,-9.62032318115,0.627625584602,0,0,0,0,0,0,0,0,0,0.002015488,0.000691781490632,0.001264971834258,2.09141593948585E-06,3.82430332842844E-06
5822373600,772017,1.64454094224568E+018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.362846046686,-9.61051654816,0.696272134781,0,0,0,0,0,0,0,0,0,0.002014208,0.000730847410003,0.001402436904053,2.20811805001193E-06,4.23719944745808E-06
5824043700,772018,1.64454094224769E+018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.402072638273,-9.64974308014,0.637432217598,0,0,0,0,0,0,0,0,0,0.002015744,0.000810475508163,0.00128490016803,2.45056671408969E-06,3.88504470645778E-06
5825960800,772019,1.64454094224971E+018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.402072638273,-9.62032318115,0.666852176189,0,0,0,0,0,0,0,0,0,0.002013952,0.000809754993995,0.00134300827394,2.44621153449989E-06,4.05713129897759E-06
5828101600,772020,1.64454094225172E+018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.402072638273,-9.58109664917,0.666852176189,0,0,0,0,0,0,0,0,0,0.002013952,0.000809754993995,0.00134300827394,2.44621153449989E-06,4.05713129897759E-06
5829899600,772021,1.64454094225374E+018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38245934248,-9.58109664917,0.666852176189,0,0,0,0,0,0,0,0,0,0.002015744,0.000770940124848,0.00134420327304,2.33102689653243E-06,4.06435452361587E-06
5832040600,772022,1.64454094225575E+018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38245934248,-9.61051654816,0.686465501785,0,0,0,0,0,0,0,0,0,0.002013952,0.000770254757706,0.001382508570251,2.32688416468812E-06,4.17645885011092E-06
5834058500,772023,1.64454094225776E+018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38245934248,-9.62032318115,0.764918684959,0,0,0,0,0,0,0,0,0,0.002016,0.00077103803444,0.001542076068877,2.33161901614559E-06,4.66323803228509E-06
5835958600,772024,1.64454094225978E+018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.362846046686,-9.62032318115,0.666852176189,0,0,0,0,0,0,0,0,0,0.002013952,0.000730754521415,0.00134300827394,2.20755679487027E-06,4.05713129897759E-06
5838047400,772025,1.64454094226179E+018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38245934248,-9.58109664917,0.725692093372,0,0,0,0,0,0,0,0,0,0.002015744,0.000770940124848,0.001462809483062,2.33102689653243E-06,4.42297415793814E-06
