,field.header.stamp,field.linear_acceleration.x,field.linear_acceleration.y,field.linear_acceleration.z,type,field.angular_velocity.x,field.angular_velocity.y,field.angular_velocity.z
2619,1644542409799457550,,,,gyr,0.0837758034468,-0.0261799395084,0.00523598771542
2620,1644542409800511360,0.0980664938688,-9.16921710968,0.343232750893,acc,,,
2621,1644542409802523375,-0.0392265990376,-9.98316955566,0.0980664938688,acc,,,
2622,1644542409804469347,,,,gyr,0.0139626339078,-0.0139626339078,0.0191986225545
2623,1644542409804539204,0.549172401428,-10.8657674789,-0.686465501785,acc,,,
2624,1644542409806553125,0.245166242123,-9.34573745728,-0.558979034424,acc,,,
2625,1644542409808567047,0.402072638273,-9.20844459534,-0.176519691944,acc,,,
2626,1644542409809481144,,,,gyr,-0.150098308921,-0.0296705961227,0.0418879017234
2627,1644542409810583353,0.245166242123,-8.70830535889,0.0,acc,,,
2628,1644542409812599182,0.696272134781,-9.42419052124,0.402072638273,acc,,,
2629,1644542409814493179,,,,gyr,-0.123918376863,-0.0349065847695,0.0436332300305
2630,1644542409814613104,-0.166713044047,-9.94394302368,0.558979034424,acc,,,
2631,1644542409816627026,-0.137293100357,-9.03192424774,0.990471601486,acc,,,
2632,1644542409818643093,0.57859236002,-10.846154213,0.637432217598,acc,,,
2633,1644542409819504976,,,,gyr,0.0383972451091,-0.00349065847695,0.0226892791688
2634,1644542409820657015,-0.137293100357,-9.96355628967,0.0686465501785,acc,,,
2635,1644542409822670937,0.598205626011,-9.20844459534,-0.0980664938688,acc,,,
2636,1644542409824516773,,,,gyr,-0.0558505356312,-0.00349065847695,0.0279252678156
2637,1644542409824684858,-0.196132987738,-8.95347118378,-0.313812792301,acc,,,
2638,1644542409826700687,0.313812792301,-9.07115077972,-0.00980664975941,acc,,,
2639,1644542409828716755,0.343232750893,-9.71838951111,0.166713044047,acc,,,
2640,1644542409829528809,,,,gyr,-0.0383972451091,-0.0314159244299,0.0209439508617
2641,1644542409830730677,0.196132987738,-9.99297618866,0.225552946329,acc,,,
2642,1644542409832744598,0.0294199492782,-9.62032318115,0.225552946329,acc,,,
2643,1644542409834540606,,,,gyr,0.0925024524331,-0.0418879017234,0.00174532923847
2644,1644542409834760427,0.137293100357,-9.38496398926,0.529559075832,acc,,,
2645,1644542409836774349,0.245166242123,-9.75761604309,0.362846046686,acc,,,
2646,1644542409838788509,0.0784531980753,-10.1106557846,0.137293100357,acc,,,
2647,1644542409839550495,,,,gyr,0.0558505356312,-0.0436332300305,0.00523598771542
2648,1644542409840804338,0.12748645246,-9.57129001617,0.0784531980753,acc,,,
2649,1644542409842818260,0.509945809841,-9.45361042023,0.274586200714,acc,,,
2650,1644542409844562292,,,,gyr,0.0349065847695,-0.0383972451091,0.00174532923847
2651,1644542409844832182,-0.12748645246,-9.86548995972,0.166713044047,acc,,,
2652,1644542409846848249,0.196132987738,-9.98316955566,0.12748645246,acc,,,
2653,1644542409848862410,0.196132987738,-9.30651092529,0.137293100357,acc,,,
